#,_id,author,created,id,repoInfo,text
64,6550863ca86bf372d4391d8d,hack_git,2023-09-29T08:36:23.000Z,1707675676650684808,"{cloneDir=./data/CVE-2023-42442, ownerName=HolyGu, repoName=CVE-2023-42442, stars=38, forks=8, issues=0}","CVE-2023-42442

JumpServer unauthorized access vulnerability

https://t.co/oONHeVXIbg

#cve #cybersecurity #infosec https://t.co/sWUVIUvbbk"
65,65508640a86bf372d4391d8e,hack_git,2023-09-29T08:26:23.000Z,1707673160219291935,"{cloneDir=./data/CVE-2023-38571-a-macOS-TCC-bypass-in-Music-and-TV, ownerName=gergelykalman, repoName=CVE-2023-38571-a-macOS-TCC-bypass-in-Music-and-TV, stars=11, forks=1, issues=0}","CVE-2023-38571

macOS TCC bypass in Music and TV

https://t.co/YdwBBqSd9U

#cve #cybersecurity #infosec https://t.co/48C8OygApj"
66,65508642a86bf372d4391d8f,knight0x07,2023-09-28T14:42:00.000Z,1707405301895634952,"{issues=0, cloneDir=./data/CVE-2023-43770-PoC, ownerName=knight0x07, repoName=CVE-2023-43770-PoC, stars=1, forks=0}","PoC for my first #CVE - Stored #XSS (CVE-2023-43770) #vulnerability

Email -&gt; Victim reads it -&gt; Executes JS

PoC: https://t.co/wbdRlXj3ZZ

More Info: https://t.co/yI7Ncyomvd

#malware #exploit #re #infosec #cybersecurity #threatintel #cyber #research"
67,65508662a86bf372d4391d90,GobySec,2023-09-28T09:22:36.000Z,1707324921150620141,"{repoName=GobyVuls, stars=633, forks=141, issues=0, cloneDir=./data/GobyVuls, ownerName=gobysec}","🛡️ Vulnerability name: Cockpit assetsmanager/upload file upload vulnerability (#CVE-2023-1313). Use goby to verify with one click!#Vulnerability
Learn More：https://t.co/pPt58WpXLT https://t.co/FhJehCE88e"
68,65508664a86bf372d4391d91,solidsnakee_,2023-09-27T18:42:22.000Z,1707103402616815754,"{repoName=CVE-2023-36845, stars=27, forks=6, issues=0, cloneDir=./data/CVE-2023-36845, ownerName=kljunowsky}","Shodan dorks para encontrar servidores Juniper SRX firewalls vulnerables a CVE-2023-36845:

title:""Juniper Web Device Manager""
title:""Juniper"" http.favicon.hash:2141724739

#CVE #Shodan #Dorks #vulnerability #php #Juniper #SRX #Firewall #RCE   https://t.co/7beWrF9xMd https://t.co/kHVAFGPiYz"
69,6550867ea86bf372d4391d92,solidsnakee_,2023-09-27T18:28:54.000Z,1707100012927140268,"{stars=980, forks=156, issues=3, cloneDir=./data/kernel-exploit-factory, ownerName=bsauce, repoName=kernel-exploit-factory}","Increíble repositorio github que contiene PoCs  exploits para diferentes vulnerabilidades CVE que afectan el kernel de linux.
#redteam #cve #linux #kernel #exploits #qemu #ring0 #infosec #CyberSecurity     https://t.co/0fPBgde3zc"
70,65508680a86bf372d4391d93,kh4sh3i_,2023-09-27T17:14:57.000Z,1707081405564440639,"{cloneDir=./data/CVE-2023-29357, ownerName=Chocapikk, repoName=CVE-2023-29357, stars=173, forks=24, issues=0}","#Microsoft #SharePoint #Server Elevation of Privilege #Vulnerability #poc                                                                                                      https://t.co/CvCYvCmyQz
#vuln #redteam #cve"
71,65508682a86bf372d4391d94,hack_git,2023-09-27T07:42:46.000Z,1706937409210835388,"{repoName=CVE-2023-43323, stars=2, forks=1, issues=0, cloneDir=./data/CVE-2023-43323, ownerName=ahrixia}","CVE-2023-43323

mooSocial - External HTTP/DNS Service Interaction

https://t.co/H0ny6IqCPW

#cve #cybersecurity #infosec https://t.co/hzlgfC37s4"
72,65508684a86bf372d4391d95,hack_git,2023-09-27T07:41:38.000Z,1706937125394845945,"{repoName=CVE-2023-43263, stars=1, forks=0, issues=0, cloneDir=./data/CVE-2023-43263, ownerName=b0marek}","CVE-2023-43263

Repository for CVE-2023-43263 vulnerability.

https://t.co/cn4L6J1Dn6

https://t.co/EYhtQFc0FD

#cve #cybersecurity #infosec"
73,65508686a86bf372d4391d96,hack_git,2023-09-27T07:28:33.000Z,1706933833176629685,"{cloneDir=./data/CVE-2023-35793-CSRF-On-Web-SSH, ownerName=Dodge-MPTC, repoName=CVE-2023-35793-CSRF-On-Web-SSH, stars=3, forks=0, issues=0}","CVE-2023-35793

Repository contains description for CVE-2023-35793 discovered by Dodge Industrial Team for Dodge OPTIFY platfrom.

https://t.co/P6AgEBRfxq

#cve #cybersecurity #infosec https://t.co/1yBHCoyeJD"
74,6550868fa86bf372d4391d97,hack_git,2023-09-25T06:31:06.000Z,1706194599243616276,"{stars=17, forks=4, issues=0, cloneDir=./data/Elasticsearch-Exploit-CVE-2023-31419, ownerName=sqrtZeroKnowledge, repoName=Elasticsearch-Exploit-CVE-2023-31419}","CVE-2023-31419

Elasticsearch Stack Overflow Vulnerability

https://t.co/hyVWt4vcyr

#cve #cybersecurity #infosec https://t.co/kdkXXRHZOp"
75,65508691a86bf372d4391d98,hack_git,2023-09-25T06:25:20.000Z,1706193148433572035,"{cloneDir=./data/-CVE-2023-30845, ownerName=himori123, repoName=-CVE-2023-30845, stars=18, forks=1, issues=0}","CVE-2023-30845

JWT authentication bypass via ""X-HTTP-Method-Override""

https://t.co/8pVmVRgWgX

#cve #cybersecurity #infosec https://t.co/voILV22zv1"
76,65508694a86bf372d4391d99,hack_git,2023-09-25T06:23:48.000Z,1706192761861333124,"{stars=251, forks=40, issues=0, cloneDir=./data/CVE-2023-4863, ownerName=mistymntncop, repoName=CVE-2023-4863}","CVE-2023-4863

Heap buffer overflow in the WebP image library

https://t.co/kNLOCpOz8H

Details:
https://t.co/LXkbdgth4s

#cve #cybersecurity #infosec https://t.co/ohCAjeGz9G"
77,65508697a86bf372d4391d9a,hack_git,2023-09-25T06:10:48.000Z,1706189487762534727,"{forks=2, issues=0, cloneDir=./data/MSAPer, ownerName=im-hanzou, repoName=MSAPer, stars=10}","MSAPer | CVE-2023-3076 - MStore API

Automatic Mass Tool for check and exploiting vulnerability in CVE-2023-3076 - MStore API &lt; 3.9.9 - Unauthenticated Privilege Escalation (Mass Add Admin + PHP File Upload)

https://t.co/ZUwWD1rC4v

#cve #cybersecurity #infosec https://t.co/HgROFRVIwY"
78,6550869aa86bf372d4391d9b,hack_git,2023-09-21T07:27:02.000Z,1704759121612828823,"{stars=6, forks=2, issues=0, cloneDir=./data/CVE-2023-0099-exploit, ownerName=amirzargham, repoName=CVE-2023-0099-exploit}","CVE-2023-0099

Simple URLs WordPress plugin &lt;115 - Reflected XSS

https://t.co/ZpkIFcZz7q

#cve #cybersecurity #infosec https://t.co/vsn0zaekTG"
79,6550869ca86bf372d4391d9c,d4rk_c0r3,2023-09-19T06:50:39.000Z,1704025192492851514,"{issues=3, cloneDir=./data/juniper-rce_cve-2023-36844, ownerName=watchtowrlabs, repoName=juniper-rce_cve-2023-36844, stars=100, forks=21}","#CVE-2023-36844 JUNIPER-RCE

Shodan Query : title:""Juniper Web Device Manager""

https://t.co/16yVfTtRa2 https://t.co/teW6OER2Mp"
80,655086aea86bf372d4391d9d,r1cksec,2023-09-16T09:36:26.000Z,1702979746974388346,"{cloneDir=./data/cheatsheets, ownerName=r1cksec, repoName=cheatsheets, stars=302, forks=45, issues=0}","New cheatsheets pushed🕵️‍♂️​

https://t.co/iZ7TJVspwB

Including:

Great blogpost about the possibility of using arbitrary file deletion in combination with MSI installation to perform a privesc ⚔️
https://t.co/I911X6lTWn

#infosec #cybersecurity #windows #privesc #cve #msi https://t.co/O3uAudvkuo"
81,655086b2a86bf372d4391d9e,hack_git,2023-09-14T17:56:56.000Z,1702380927819649384,"{cloneDir=./data/WS_RaceCondition_PoC, ownerName=redrays-io, repoName=WS_RaceCondition_PoC, stars=46, forks=3, issues=0}","WS_RaceCondition_PoC

Simple PoC for demonstrating Race Conditions on Websockets

https://t.co/ObAVc2mZzh

#cve #cybersecurity #infosec https://t.co/VbkjxzZMGe"
82,655086b6a86bf372d4391d9f,hack_git,2023-09-14T17:55:03.000Z,1702380453267726409,"{forks=35, issues=0, cloneDir=./data/themebleed, ownerName=gabe-k, repoName=themebleed, stars=162}","ThemeBleed

Proof-of-Concept for CVE-2023-38146 (""ThemeBleed"")

https://t.co/w9cTrahuvv

Details:
https://t.co/zJAGfQg5kZ

#cve #cybersecurity #infosec https://t.co/2t7mFxNjRZ"
83,655086bba86bf372d4391da0,hack_git,2023-09-14T11:30:58.000Z,1702283797117501853,"{issues=4, cloneDir=./data/evil_minio, ownerName=AbelChe, repoName=evil_minio, stars=273, forks=37}","CVE-2023-28434

MinIO unauthorized to RCE

https://t.co/TWHb2zZYuI

#cve #cybersecurity #infosec https://t.co/0sN4Fp2WJK"
84,655086bda86bf372d4391da1,hack_git,2023-09-14T11:29:01.000Z,1702283305196961809,"{cloneDir=./data/CVE-2020-12077, ownerName=RandomRobbieBF, repoName=CVE-2020-12077, stars=3, forks=1, issues=0}","CVE-2020-12077

MapPress Maps Pro &lt; 2.53.9 - Remote Code Execution (RCE) due to Incorrect Access Control in AJAX Actions

https://t.co/ssI1BlgbBd

#cve #cybersecurity #infosec https://t.co/ctCpm1Gr0z"
85,655086bfa86bf372d4391da2,hack_git,2023-09-14T11:28:00.000Z,1702283050514530768,"{issues=0, cloneDir=./data/CVE-2023-41362_MyBB_ACP_RCE, ownerName=SorceryIE, repoName=CVE-2023-41362_MyBB_ACP_RCE, stars=7, forks=2}","CVE-2023-41362

MyBB Admin Panel RCE

https://t.co/PEcA53U1Zp

#cve #cybersecurity #infosec https://t.co/0WWY2iHW4j"
86,655086c2a86bf372d4391da3,hack_git,2023-09-14T11:20:59.000Z,1702281281998823926,"{repoName=CVE-2023-1698-PoC, stars=11, forks=3, issues=0, cloneDir=./data/CVE-2023-1698-PoC, ownerName=codeb0ss}","CVE-2023-1698

Mass Exploit - CVE-2023-1698 &lt; Unauthenticated Remote Command Execution

https://t.co/tnfvEG9kjn

#cve #cybersecurity #infosec https://t.co/dW5EfhywPx"
87,655086c6a86bf372d4391da4,hack_git,2023-09-14T11:12:10.000Z,1702279062884929942,"{forks=6, issues=0, cloneDir=./data/CVE-2023-35671, ownerName=MrTiz, repoName=CVE-2023-35671, stars=66}","CVE-2023-35671

Android App Pin Security Issue.

 (https://t.co/hwahWWBVYP)https://t.co/9N630a3bGV

#cve #cybersecurity #infosec

https://t.co/hwahWWBVYP"
88,655086c8a86bf372d4391da5,hack_git,2023-09-14T11:10:32.000Z,1702278654049309042,"{cloneDir=./data/POC-CVE-2023-3244, ownerName=drnull03, repoName=POC-CVE-2023-3244, stars=3, forks=1, issues=0}","CVE-2023-3244

WordPress Missing Authorization

https://t.co/TeiKcLVag4

#cve #cybersecurity #infosec https://t.co/Pp4bPJ5iRt"
89,655086cfa86bf372d4391da6,TodayCyberNews,2023-09-11T18:30:07.000Z,1701302115040370951,"{cloneDir=./data/CVE-2023-28229, ownerName=Y3A, repoName=CVE-2023-28229, stars=106, forks=28, issues=0}","CVE-2023-28229

Service Elevation of Privilege Vulnerability in Windows CNG Key Isolation

https://t.co/50qtdc5z5B

Reference: https://t.co/C9khAu44eK

👀 Check Out Old Tweets Of @TodayCyberNews

#CyberSecurity #Windows #infosec #hacker #CVE https://t.co/6YNT9Ivogi"
90,655086d2a86bf372d4391da7,hack_git,2023-09-10T06:58:38.000Z,1700765711298154904,"{issues=0, cloneDir=./data/CVE-2023-30943, ownerName=Chocapikk, repoName=CVE-2023-30943, stars=10, forks=1}","CVE-2023-30943

A Python-based tool to detect the CVE-2023-30943 vulnerability in Moodle, which allows unauthorized folder creation via specially crafted requests in TinyMCE loaders.

https://t.co/SSAoj8XkyJ

#cve #cybersecurity #infosec https://t.co/XE2OzpktCC"
91,655086d4a86bf372d4391da8,hack_git,2023-09-10T06:50:41.000Z,1700763709470105832,"{ownerName=ErikWynter, repoName=opentsdb_key_cmd_injection, stars=8, forks=2, issues=0, cloneDir=./data/opentsdb_key_cmd_injection}","opentsdb_key_cmd_injection

An exploit for OpenTSDB &lt;= 2.4.1 cmd injection (CVE-2023-36812/CVE-2023-25826) written in Fortran

https://t.co/4B8Q8I8a0b

#cve #cybersecurity #infosec https://t.co/dRG9Hz2xsN"
92,655086d6a86bf372d4391da9,hack_git,2023-09-10T06:49:16.000Z,1700763354111897754,"{ownerName=webraybtl, repoName=CVE-2023-40031, stars=14, forks=6, issues=0, cloneDir=./data/CVE-2023-40031}","CVE-2023-40031

Notepad++ heap buffer overflow vulnerability CVE-2023-40031 analysis and reproduction

https://t.co/fQgZT5qfka

#cve #cybersecurity #infosec https://t.co/3c5yTz84St"
93,655086dca86bf372d4391daa,hack_git,2023-09-05T11:50:10.000Z,1699027138081394933,"{ownerName=Patrowl, repoName=CVE-2023-4634, stars=35, forks=9, issues=2, cloneDir=./data/CVE-2023-4634}","CVE-2023-4634

RCE Exploit for Wordpress Plugin Media-Library Plugin &lt; 3.10 (CVE-2023-4634)

https://t.co/7dQOewng0e

Details:
https://t.co/s9aNllcjg6

#cve #cybersecurity #infosec https://t.co/3lGvm3DTFQ"
94,655086dfa86bf372d4391dab,hack_git,2023-09-05T08:43:51.000Z,1698980249474576893,"{cloneDir=./data/CVE-2023-34039, ownerName=Cyb3rEnthusiast, repoName=CVE-2023-34039, stars=5, forks=1, issues=0}","CVE-2023-34039

Critical Authentication Bypass Vulnerability in VMware Aria Operations for Networks

https://t.co/8CYVlycTvX

#cve #cybersecurity #infosec https://t.co/GRKIDOQbTr"
95,655086e1a86bf372d4391dac,hack_git,2023-09-05T08:28:51.000Z,1698976475712540696,"{ownerName=rodolfomarianocy, repoName=Unauthenticated-RCE-FUXA-CVE-2023-33831, stars=8, forks=1, issues=0, cloneDir=./data/Unauthenticated-RCE-FUXA-CVE-2023-33831}","CVE-2023-33831

FUXA's scripting component - RCE

https://t.co/hyjOrZb4Hj

#cve #cybersecurity #infosec #pentesting #redteam

https://t.co/SI5rp5XbW6"
96,655086e8a86bf372d4391dad,solidsnakee_,2023-09-04T19:00:07.000Z,1698772949397115322,"{forks=5, issues=0, cloneDir=./data/CVE-2023-4596, ownerName=E1A, repoName=CVE-2023-4596, stars=20}","Una vulnerabilidad crítica en el complemento Forminator de WordPress permite a un atacante no autorizado cargar archivos arbitrarios en un servidor. 

Prueba de concepto: https://t.co/xZzMoj1U41

#cve #poc #exploit #wordpress #forminator #plugin #vulnerability #php #infosec https://t.co/n3vxYD9OYk"
97,655086eba86bf372d4391dae,solidsnakee_,2023-09-04T18:40:29.000Z,1698768009878229309,"{forks=0, issues=0, cloneDir=./data/MOVEit-Exploit, ownerName=errorfiathck, repoName=MOVEit-Exploit, stars=2}","POC para CVE-2023-34362 que afecta la transferencia #MOVEit.
https://t.co/1VAvgzIQHj
#vulnerability #MOVEit #PoC #Exploit #CVE #infosec #cybernews #CyberSecurity https://t.co/yNGtbnhZLe"
98,655086f0a86bf372d4391daf,hack_git,2023-09-02T10:41:54.000Z,1697922792140787861,"{issues=0, cloneDir=./data/CVE-2023-36250, ownerName=BrunoTeixeira1996, repoName=CVE-2023-36250, stars=5, forks=1}","CVE-2023-36250

CSV Injection vulnerability in GNOME time tracker version 3.0.2, allows local attackers to execute arbitrary code via crafted .tsv file when creating a new record.

https://t.co/76UmsEf9II

#cve #cybersecurity #infosec https://t.co/xioNtkZ22S"
99,655086f3a86bf372d4391db0,hack_git,2023-09-02T10:17:45.000Z,1697916714975944869,"{issues=2, cloneDir=./data/CVE-2023-35001, ownerName=synacktiv, repoName=CVE-2023-35001, stars=126, forks=23}","CVE-2023-35001

Exploit used at pwn2own Vancouver 2023 on Ubuntu desktop. The exploit supports the kernel version available at the beginning of the event (5.19.0-35).

https://t.co/11NrSd7g0h

#cve #cybersecurity  #infosec #pentesting #redteam https://t.co/z5rVu3QSWV"
100,655086f5a86bf372d4391db1,CriminalIP_AR,2023-09-02T06:00:00.000Z,1697851850232320450,"{repoName=cve_gpt, stars=6, forks=0, issues=0, cloneDir=./data/cve_gpt, ownerName=Aidennnn33}","[مرجع #GitHub] عند إدخال كلمات مفتاحية أو موقع، سيقوم البرنامج النصي في Python  بإخراج معلومات حول عنوان الIP والنطاق، بالإضافة إلى معلومات حول وجود ثغرات أمنية. يُستخدم محرك البحث Criminal IP #OSINT  كأداة لتوفير المعلومات.
https://t.co/jwpmd3hhxs

#Cybersecurity #CVE #Infosec"
101,655086faa86bf372d4391db2,hack_git,2023-09-01T13:12:13.000Z,1697598235160764460,"{stars=11, forks=2, issues=0, cloneDir=./data/CVE-2023-26818, ownerName=Zeyad-Azima, repoName=CVE-2023-26818}","CVE-2023-26818

Exploit MacOS TCC Bypass W/ Telegram. You can read the vulnerability analysis Part 1 and Part 2 for sandbox bypass.

https://t.co/ymKtVc8A76

#cybersecurity #infosec #pentesting #cve #exploit https://t.co/hj7QJ0Mniz"
102,65508714a86bf372d4391db3,m0rd4vid,2023-08-30T19:57:59.000Z,1696975572499337263,"{cloneDir=./data/CVE-2023-38831-Winrar-Exploit-Generator-POC, ownerName=MorDavid, repoName=CVE-2023-38831-Winrar-Exploit-Generator-POC, stars=5, forks=2, issues=0}","This is a basic proof of concept for the CVE-2023-3883 exploit targeting WinRAR up to 6.22. Modified some existing internet-sourced POCs by introducing greater dynamism and incorporated additional try-except blocks within the code.
https://t.co/goOnYGfp2c
#Winrar #POC #CVE #CVE23"
103,65508717a86bf372d4391db4,hack_git,2023-08-30T08:39:01.000Z,1696804707287666889,"{ownerName=knight0x07, repoName=WinRAR-Code-Execution-Vulnerability-CVE-2023-38831, stars=40, forks=10, issues=0, cloneDir=./data/WinRAR-Code-Execution-Vulnerability-CVE-2023-38831}","CVE-2023-38831

Understanding WinRAR Code Execution Vulnerability

https://t.co/RIHC48GdqE

#cve #cybersecurity #infosec https://t.co/RNy1BWj8RU"
104,6550871aa86bf372d4391db5,hack_git,2023-08-30T08:28:08.000Z,1696801966871961743,"{issues=0, cloneDir=./data/CVE-2023-27163-InternalProber, ownerName=samh4cks, repoName=CVE-2023-27163-InternalProber, stars=6, forks=2}","CVE-2023-27163 InternalProber 

A tool to perform port scanning using vulnerable Request-Baskets

https://t.co/zmTKREkqNA

#cve #cybersecurity #infosec https://t.co/zWDOnuSnUF"
105,6550871ca86bf372d4391db6,solidsnakee_,2023-08-29T22:56:06.000Z,1696658010204958867,"{forks=19, issues=0, cloneDir=./data/CVE-2023-38831-RaRCE, ownerName=ignis-sec, repoName=CVE-2023-38831-RaRCE, stars=111}","Este es un generador de exploits versátil fácil de instalar y fácil de usar para CVE-2023-38831, una vulnerabilidad que afecta las versiones de WinRAR antes de 6.23.
#winrar #rce #vulnerability #exploit #poc #cve #generator
//Por @ahakcil
https://t.co/JAKQ6KHEhS https://t.co/AbsMORFLeU"
106,6550871fa86bf372d4391db7,elderofz1on,2023-08-28T11:13:09.000Z,1696118717757755516,"{ownerName=b1tg, repoName=CVE-2023-38831-winrar-exploit, stars=703, forks=128, issues=1, cloneDir=./data/CVE-2023-38831-winrar-exploit}","CVE-2023-38831  - PoC Winrar Exploit Generator  
https://t.co/GaKP8gDG5M
#cybersec #cve #infosec #pentest"
107,65508724a86bf372d4391db8,hack_git,2023-08-28T09:08:09.000Z,1696087261832438064,"{repoName=CVE-2023-38389-PoC, stars=26, forks=7, issues=0, cloneDir=./data/CVE-2023-38389-PoC, ownerName=codeb0ss}","CVE-2023-38389

Wordpress JupiterX Core - Unauthenticated Account Takeover

https://t.co/RcH0VaTPjO

#cve #cybersecurity #infosec https://t.co/DZKluXJ0ck"
108,6550872ba86bf372d4391db9,hack_git,2023-08-27T10:35:44.000Z,1695746914099028330,"{issues=0, cloneDir=./data/CoFuzz, ownerName=Tricker-z, repoName=CoFuzz, stars=31, forks=4}","CoFuzz

Coordinated hybrid fuzzing framework with advanced coordination mode

https://t.co/XTGbQI1x1c

#cybersecurity #infosec #cve https://t.co/gyhhmvmYcw"
109,6550872ea86bf372d4391dba,hack_git,2023-08-27T10:32:20.000Z,1695746058637169044,"{cloneDir=./data/CVE-2023-39063, ownerName=AndreGNogueira, repoName=CVE-2023-39063, stars=5, forks=1, issues=0}","CVE-2023-39063

This repository contains an exploit for the vulnerability CVE-2023-39063 found in the RaidenFTPD v2.4.4005 software. The exploit has been created to work with Python 3.

https://t.co/7lkMmjmDMw

#cybersecurity #infosec #cve https://t.co/IPVvJYbZD8"
110,65508730a86bf372d4391dbb,hack_git,2023-08-27T10:30:30.000Z,1695745599436407087,"{ownerName=shiomiyan, repoName=CVE-2023-41080, stars=12, forks=3, issues=0, cloneDir=./data/CVE-2023-41080}","CVE-2023-41080

Apache Tomcat FORM Authentication redirect

https://t.co/7TLbmTE4SI

#cybersecurity #infosec #cve https://t.co/f2N3zWDBpn"
111,65508734a86bf372d4391dbc,hack_git,2023-08-27T10:25:34.000Z,1695744356416692492,"{issues=0, cloneDir=./data/CVE-2023-38388, ownerName=codeb0ss, repoName=CVE-2023-38388, stars=21, forks=4}","CVE-2023-38388

JupiterX Core Premium Plugin - unrestricted upload

https://t.co/pV9oh9uhHM

#cybersecurity #infosec #cve https://t.co/t0BO7H4qtC"
112,65508737a86bf372d4391dbd,hack_git,2023-08-27T10:24:02.000Z,1695743968108003803,"{stars=94, forks=13, issues=0, cloneDir=./data/CVE-2023-21939, ownerName=Y4Sec-Team, repoName=CVE-2023-21939}","CVE-2023-21939

Oracle Java SE Vulnerability

https://t.co/BMODiISt7S

#cybersecurity #infosec #cve https://t.co/QYa4KApCln"
113,6550873ba86bf372d4391dbe,W01fh4cker,2023-08-26T18:17:05.000Z,1695500629895262502,"{stars=777, forks=117, issues=0, cloneDir=./data/VcenterKit, ownerName=W01fh4cker, repoName=VcenterKit}","VcenterKit 0.0.2 Update
Project url: https://t.co/jrGfxz2xmD
Thank you for your star or fork.
#Vcenter #redteam #CVE #nday #tool #pyqt5 #python https://t.co/DYqWsLUglT"
114,65508740a86bf372d4391dbf,solidsnakee_,2023-08-25T17:17:20.000Z,1695123205860573226,"{ownerName=Wh04m1001, repoName=CVE-2023-36874, stars=208, forks=43, issues=1, cloneDir=./data/CVE-2023-36874}","Solo para fines de demostración. Exploit que funciona en clientes/servidores vulnerables de Windows.

Compile el código y cree los directorios c:\test\system32. Coloque su wermgr.exe en ese directorio y ejecute PoC compilado.
#cve #poc #exploit #windows11 
https://t.co/OdXxRUMid2 https://t.co/zdwzVsbBJP"
115,65508743a86bf372d4391dc0,hack_git,2023-08-25T09:47:20.000Z,1695009958733963476,"{cloneDir=./data/CVE-2023-29409, ownerName=mateusz834, repoName=CVE-2023-29409, stars=2, forks=1, issues=0}","CVE-2023-29409

CVE-2023-29409 reproducer

https://t.co/m9dBE1Njfc

#cve #poc #cybersecurity https://t.co/lj2zFPVhQ2"
116,65508745a86bf372d4391dc1,hack_git,2023-08-25T09:45:14.000Z,1695009431799345251,"{forks=8, issues=0, cloneDir=./data/CVE-2023-38035, ownerName=horizon3ai, repoName=CVE-2023-38035, stars=24}","CVE-2023-38035

POC for CVE-2023-38035 affecting Ivanti Sentry

https://t.co/I4HGCahnWR

#cve #poc #cybersecurity https://t.co/oISKh6VpYs"
117,65508748a86bf372d4391dc2,hack_git,2023-08-25T09:42:10.000Z,1695008659078594681,"{issues=0, cloneDir=./data/CVE-2023-26256, ownerName=aodsec, repoName=CVE-2023-26256, stars=33, forks=10}","CVE-2023-26256

CVE-2023-26255_POC, CVE-2023-26256_POC

https://t.co/m45IS0ZQMz

#cve #poc #infosec https://t.co/CjIC3PAcTd"
118,6550874aa86bf372d4391dc3,hack_git,2023-08-25T07:03:46.000Z,1694968794588852349,"{repoName=CVE-2023-36874_BOF, stars=158, forks=26, issues=0, cloneDir=./data/CVE-2023-36874_BOF, ownerName=Octoberfest7}","CVE-2023-36874

Weaponized CobaltStrike BOF for CVE-2023-36874 Windows Error Reporting LPE

https://t.co/WumOjee4da

#infosec #pentesting #redteam #cve https://t.co/5A8IU8afOr"
119,6550874ea86bf372d4391dc4,hack_git,2023-08-23T09:12:24.000Z,1694276393452949637,"{issues=3, cloneDir=./data/DllNotificationInjection, ownerName=ShorSec, repoName=DllNotificationInjection, stars=358, forks=60}","DllNotificationInjection

A POC of a new “threadless” process injection technique that works by utilizing the concept of DLL Notification Callbacks in local and remote processes.

https://t.co/vbXaai09pz

#cve #poc #cybersecurity #infosec https://t.co/UdbC2jiQLq"
120,65508751a86bf372d4391dc5,hack_git,2023-08-23T09:06:24.000Z,1694274881175597075,"{cloneDir=./data/CVE-2023-36664-Ghostscript-command-injection, ownerName=jakabakos, repoName=CVE-2023-36664-Ghostscript-command-injection, stars=58, forks=14, issues=1}","CVE-2023-36664

Ghostscript command injection vulnerability PoC

https://t.co/tg0ZYGnsQ7

#cve #poc #cybersecurity #infosec https://t.co/z2KB4kQkvA"
121,6550875ba86bf372d4391dc6,hack_git,2023-08-22T09:12:47.000Z,1693914098600198267,"{cloneDir=./data/HITCON-2023-Demo-CVE-2023-20562, ownerName=zeze-zeze, repoName=HITCON-2023-Demo-CVE-2023-20562, stars=45, forks=8, issues=0}","HITCON 2023 Demo CVE-2023-20562

The demo highlights the exploitation of AMDCpuProfiler.sys within AMD μProf. 

https://t.co/YRdy5ZINLq

https://t.co/KTbYPNIZ5f

#cybersecurity #infosec #cve"
122,65508781a86bf372d4391dc7,hack_git,2023-08-13T07:20:43.000Z,1690624407541088256,"{cloneDir=./data/Check-for-CVE-2023-32629-GameOver-lay, ownerName=kaotickj, repoName=Check-for-CVE-2023-32629-GameOver-lay, stars=7, forks=0, issues=0}","CVE-2023-32629

The script is designed to perform security checks on an Ubuntu system to detect vulnerabilities related to the GameOver(lay) flaws.

https://t.co/PIajwU8Bku

#cve #cybersecurity #infosec https://t.co/j1qjDROL8F"
123,65508783a86bf372d4391dc8,hack_git,2023-08-12T06:27:17.000Z,1690248572011261954,"{cloneDir=./data/cve-2021-41773-msf, ownerName=belajarqywok, repoName=cve-2021-41773-msf, stars=7, forks=0, issues=0}","CVE-2021-41773

Testing using MSF

https://t.co/wLZVc5wxAe

#cve #exploit #infosec https://t.co/yt6VQDiT0c"
124,65508788a86bf372d4391dc9,hack_git,2023-08-10T06:16:28.000Z,1689521075455983617,"{cloneDir=./data/CVE-2023-30533, ownerName=BenEdridge, repoName=CVE-2023-30533, stars=9, forks=2, issues=0}","CVE-2023-30533

A POC for CVE-2023-30533

https://t.co/ZwsMFPp490

#cve #cybersecurity #infosec https://t.co/fQRIlh1fu3"
125,6550878aa86bf372d4391dca,hack_git,2023-08-08T06:17:52.000Z,1688796649978503168,"{cloneDir=./data/CVE-2022-0952, ownerName=RandomRobbieBF, repoName=CVE-2022-0952, stars=4, forks=0, issues=0}","CVE-2022-0952

Sitemap by click5 &lt; 1.0.36 - Unauthenticated Arbitrary Options Update

https://t.co/SeFpsrMI8E

#cve #cybersecurity #infosec https://t.co/Vi9wMmlDVm"
126,6550878ea86bf372d4391dcb,hack_git,2023-08-06T09:06:19.000Z,1688114268082720768,"{forks=39, issues=3, cloneDir=./data/CVE-2023-3519, ownerName=BishopFox, repoName=CVE-2023-3519, stars=206}","CVE-2023-3519

This exploit uses addresses and shellcode for Citrix VPX 13.1-48.47. 

https://t.co/LMYiR347JM

#cve #cybersecurity #infosec https://t.co/VD9latu00S"
127,65508790a86bf372d4391dcc,sirifu4k1,2023-08-04T14:35:07.000Z,1687472235177734144,"{ownerName=TraiLeR2, repoName=CVE-2023-36168, stars=10, forks=2, issues=0, cloneDir=./data/CVE-2023-36168}","CVE-2023-36168: #AVG Anti-Spyware v.7.5 allows an attacker to execute arbitrary code via a crafted script to the guard.exe component
https://t.co/itz0pREkEe 
#CVE #Exploitation"
